  0.761187  0.782125  1.242375  1.040313  0.556687  1.018062  0.890562  0.564062  0.803500  0.984000  1.058250  0.681875  1.017875  0.480188  0.274188  0.594875  1.134750  0.915375  0.778188 -0.000375
  0.761375  0.782125  1.242375  1.040375  0.556562  1.018062  0.890625  0.564000  0.803125  0.983813  1.057750  0.681750  1.017875  0.480500  0.274375  0.594875  1.134625  0.915250  0.778437 -0.000188
  0.761000  0.782562  1.242313  1.040625  0.556500  1.018312  0.890500  0.564438  0.803250  0.983500  1.058000  0.681500  1.017563  0.480437  0.274000  0.594688  1.134250  0.915375  0.778625 -0.000312
  0.759375  0.780438  1.241812  1.040187  0.556063  1.018438  0.890750  0.564313  0.804500  0.985187  1.059125  0.682813  1.017187  0.479688  0.273375  0.593687  1.133813  0.914937  0.778500 -0.000250
  0.760500  0.781750  1.242375  1.040687  0.556313  1.018250  0.890437  0.564062  0.804000  0.983750  1.057812  0.681813  1.018062  0.480687  0.274375  0.594562  1.134437  0.915313  0.778375 -0.000500
  0.761000  0.781687  1.242437  1.040437  0.556500  1.018250  0.890625  0.564313  0.803500  0.983312  1.057750  0.681188  1.017812  0.480563  0.274437  0.594750  1.134000  0.915563  0.778500 -0.000438
  0.761000  0.782062  1.242375  1.040625  0.556250  1.018500  0.890750  0.564062  0.803750  0.983500  1.057500  0.681625  1.017688  0.481125  0.274375  0.594688  1.134250  0.915250  0.778375 -0.000500
  0.761187  0.782250  1.242313  1.040812  0.556250  1.018438  0.890750  0.564375  0.803813  0.983563  1.057625  0.681437  1.018125  0.480812  0.274375  0.594750  1.134063  0.915375  0.778625 -0.000438
  0.761187  0.782062  1.242500  1.040625  0.556188  1.018438  0.890437  0.563563  0.804187  0.984000  1.058500  0.681813  1.018062  0.480812  0.274312  0.594375  1.134187  0.915375  0.778562 -0.000250
  0.761125  0.782250  1.242687  1.040687  0.556750  1.018563  0.890688  0.563937  0.803750  0.983625  1.057625  0.681813  1.017938  0.480750  0.274125  0.594562  1.134437  0.915500  0.778750 -0.000188
  0.761187  0.782000  1.242750  1.040125  0.556437  1.018312  0.890562  0.564188  0.803500  0.983813  1.057625  0.681813  1.017500  0.480875  0.274188  0.594688  1.134625  0.915500  0.778375 -0.000063
  0.761500  0.782250  1.242687  1.040750  0.556625  1.018188  0.890625  0.564250  0.803250  0.984000  1.057625  0.681750  1.017812  0.481187  0.274375  0.594813  1.134250  0.915875  0.778500 -0.000625
  0.761375  0.782562  1.242375  1.040313  0.556500  1.018375  0.890500  0.564125  0.803875  0.984312  1.057812  0.681562  1.018062  0.481250  0.274500  0.595125  1.134250  0.915500  0.778562 -0.000438
  0.761000  0.782313  1.242375  1.040625  0.556250  1.018188  0.890813  0.563812  0.803688  0.984438  1.058313  0.681437  1.017187  0.480563  0.274500  0.594562  1.134000  0.916000  0.778625 -0.000438
  0.761312  0.781937  1.242625  1.040625  0.556437  1.018312  0.891000  0.563875  0.803437  0.984187  1.058063  0.681687  1.017063  0.480750  0.274188  0.594500  1.133625  0.915500  0.778687 -0.000562
  0.761187  0.781875  1.242563  1.040500  0.556500  1.018500  0.890562  0.563812  0.803250  0.984125  1.058125  0.681687  1.017000  0.480938  0.274188  0.594562  1.134000  0.915563  0.778188 -0.000250
  0.761000  0.782125  1.242375  1.040625  0.556250  1.018500  0.890813  0.564125  0.803250  0.984062  1.058187  0.681437  1.017187  0.480875  0.274063  0.594750  1.134250  0.915688  0.778687 -0.000375
  0.761063  0.781687  1.242437  1.040500  0.556750  1.018250  0.890938  0.563875  0.803625  0.984750  1.058563  0.681938  1.017625  0.480750  0.274312  0.594688  1.134812  0.915688  0.778562 -0.000125
  0.761375  0.782125  1.242375  1.040812  0.556562  1.018312  0.890375  0.563750  0.803937  0.984250  1.058063  0.681938  1.017750  0.480687  0.274437  0.594500  1.134625  0.915313  0.778125 -0.000375
  0.761500  0.783625  1.242563  1.040687  0.556188  1.018375  0.890938  0.563812  0.803500  0.983875  1.057750  0.681562  1.017437  0.481000  0.274250  0.594500  1.134500  0.915375  0.778625 -0.000438
  0.760437  0.781937  1.242250  1.040000  0.556562  1.018438  0.890750  0.564562  0.802750  0.983250  1.057250  0.681188  1.016750  0.480063  0.273438  0.594125  1.134125  0.915500  0.778500 -0.000188
  0.761500  0.782375  1.242563  1.040375  0.556625  1.018438  0.891187  0.564375  0.803813  0.984062  1.058125  0.681437  1.018250  0.480812  0.274188  0.595062  1.133750  0.915438  0.778437 -0.000125
  0.760938  0.782188  1.242437  1.040750  0.556625  1.018250  0.890500  0.563937  0.803625  0.984375  1.058625  0.681500  1.017750  0.480500  0.274437  0.594625  1.133500  0.915750  0.778437 -0.000438
  0.761063  0.782125  1.242437  1.040687  0.556500  1.018438  0.890500  0.563937  0.802875  0.983688  1.057750  0.681625  1.017875  0.481000  0.274375  0.594562  1.134000  0.915313  0.778500 -0.000438
  0.761063  0.782375  1.242313  1.040500  0.556750  1.018125  0.890625  0.564250  0.803563  0.984062  1.058125  0.681750  1.017812  0.480625  0.274500  0.594750  1.134313  0.915625  0.778313 -0.000250
  0.761063  0.782188  1.242437  1.040563  0.556625  1.018250  0.890813  0.564562  0.803500  0.984375  1.058000  0.681500  1.018375  0.481000  0.274750  0.595000  1.134625  0.915438  0.778437 -0.000312
  0.761437  0.782687  1.242250  1.040437  0.555875  1.018312  0.890562  0.563625  0.804375  0.985438  1.059250  0.682375  1.018625  0.481375  0.275063  0.595187  1.134500  0.915688  0.778125 -0.000687
  0.761063  0.782125  1.242062  1.040687  0.556437  1.018563  0.890750  0.563625  0.803437  0.984375  1.058500  0.681500  1.017812  0.480250  0.274563  0.594562  1.134313  0.915688  0.778375 -0.000438
  0.761063  0.782188  1.242313  1.040750  0.556313  1.018687  0.890688  0.563812  0.803688  0.984312  1.058313  0.681625  1.017500  0.480938  0.274563  0.594875  1.133750  0.915313  0.778375 -0.000375
  0.761063  0.783000  1.242625  1.040938  0.556500  1.018563  0.891000  0.564188  0.803437  0.983875  1.057375  0.681625  1.017563  0.480750  0.274500  0.594938  1.134000  0.915375  0.778313 -0.000312
  0.761063  0.782375  1.242250  1.040875  0.556875  1.018625  0.890938  0.564500  0.803875  0.984125  1.057625  0.681500  1.017812  0.481313  0.274687  0.594688  1.134125  0.915438  0.778813 -0.000375
  0.761063  0.782000  1.242625  1.040625  0.556500  1.018937  0.890813  0.564188  0.803813  0.984438  1.057875  0.681813  1.017437  0.480687  0.274437  0.594250  1.134125  0.915563  0.778437 -0.000312
  0.760750  0.782000  1.242437  1.040750  0.556500  1.018687  0.890688  0.564000  0.803813  0.984187  1.057500  0.681562  1.017313  0.480500  0.274500  0.594562  1.134187  0.915313  0.778313 -0.000125
  0.761187  0.782062  1.242437  1.040938  0.556250  1.018625  0.890562  0.564313  0.803688  0.984125  1.057188  0.681687  1.017187  0.480687  0.274500  0.594813  1.134375  0.915250  0.778437 -0.000562
  0.761125  0.782250  1.242500  1.040687  0.556500  1.018563  0.890437  0.564313  0.803500  0.984062  1.057063  0.681437  1.017313  0.480625  0.274375  0.594750  1.134625  0.914937  0.778500 -0.000312
  0.761125  0.782375  1.242563  1.041125  0.556625  1.018875  0.890562  0.564250  0.804125  0.983938  1.057312  0.681500  1.017875  0.480687  0.274250  0.594875  1.134688  0.915438  0.778562 -0.000438
  0.760938  0.782250  1.242500  1.041250  0.556625  1.018438  0.890562  0.564188  0.804250  0.984750  1.057500  0.681625  1.017375  0.480687  0.274188  0.594750  1.134500  0.915187  0.778313 -0.000500
  0.760875  0.782062  1.242250  1.041125  0.556188  1.018687  0.890688  0.564062  0.803875  0.984062  1.057500  0.681437  1.017500  0.480875  0.274250  0.594562  1.134187  0.915187  0.778687 -0.000375
  0.760687  0.782562  1.242375  1.041062  0.556188  1.018438  0.890375  0.564000  0.803937  0.984375  1.057625  0.682187  1.016937  0.480437  0.274625  0.594938  1.133625  0.915000  0.778562 -0.000500
  0.761437  0.782375  1.242375  1.040750  0.556313  1.018813  0.890688  0.564000  0.803375  0.983938  1.057625  0.681813  1.017437  0.481313  0.274437  0.595250  1.133750  0.915375  0.778313 -0.000438
  0.761063  0.782500  1.242250  1.040812  0.556500  1.019000  0.891000  0.563750  0.803875  0.984187  1.058500  0.681687  1.017375  0.480375  0.274437  0.594688  1.134125  0.915062  0.778437 -0.000188
  0.760813  0.781750  1.242437  1.041062  0.556313  1.018750  0.890688  0.564125  0.803500  0.984000  1.058437  0.681875  1.017313  0.480563  0.273937  0.594688  1.134000  0.915125  0.778437 -0.000500
  0.761250  0.782438  1.242188  1.041062  0.556125  1.018625  0.890375  0.564250  0.803563  0.984312  1.057938  0.681687  1.017313  0.480938  0.274437  0.595000  1.133813  0.914750  0.778625 -0.000562
  0.761187  0.782375  1.242875  1.041188  0.556375  1.018250  0.890312  0.564000  0.803937  0.984375  1.058437  0.682312  1.017563  0.481625  0.274750  0.595000  1.134063  0.914875  0.778063 -0.000250
  0.761125  0.782375  1.242313  1.040875  0.556813  1.018813  0.890813  0.564313  0.803563  0.983750  1.058125  0.681500  1.017875  0.480938  0.274375  0.594938  1.134562  0.914875  0.778188  0.000000
  0.761125  0.781812  1.242313  1.040938  0.556562  1.018875  0.890625  0.563875  0.803750  0.984688  1.058500  0.681687  1.017563  0.480375  0.274500  0.594250  1.134625  0.915187  0.778250 -0.000438
  0.760687  0.782313  1.242500  1.041125  0.556500  1.018563  0.891062  0.563875  0.803750  0.984125  1.057938  0.681875  1.017500  0.480437  0.274625  0.594625  1.134750  0.915062  0.778625 -0.000312
  0.760938  0.781937  1.242563  1.040938  0.556313  1.018813  0.890750  0.564438  0.803937  0.984062  1.057938  0.681500  1.017187  0.480437  0.274500  0.594688  1.134500  0.915062  0.778375 -0.000312
  0.761063  0.782125  1.242375  1.041062  0.556375  1.018500  0.890312  0.564438  0.803937  0.983938  1.058000  0.681500  1.017812  0.480563  0.274687  0.594813  1.134250  0.915187  0.778375 -0.000250
  0.761063  0.782375  1.242500  1.040875  0.556500  1.018625  0.890500  0.563812  0.804125  0.983750  1.057812  0.681813  1.017375  0.480625  0.274812  0.595000  1.133813  0.914625  0.778313 -0.000500
  0.760938  0.782000  1.242687  1.040625  0.556625  1.018813  0.890625  0.563937  0.804250  0.983750  1.057688  0.681875  1.017500  0.480563  0.274063  0.594688  1.133875  0.914875  0.778625 -0.000312
  0.761250  0.782375  1.242563  1.040875  0.556313  1.018500  0.890688  0.564188  0.804062  0.983813  1.057312  0.681813  1.016812  0.480500  0.274500  0.594875  1.134125  0.914875  0.778625 -0.000250
  0.761000  0.782375  1.242313  1.040812  0.556375  1.018188  0.890750  0.564375  0.803813  0.984000  1.057312  0.681500  1.016875  0.480750  0.274437  0.594750  1.134375  0.914750  0.778500 -0.000312
  0.761000  0.782687  1.242188  1.040875  0.556625  1.018438  0.890625  0.564250  0.803937  0.983813  1.057562  0.681375  1.017688  0.480938  0.274500  0.594813  1.134688  0.914688  0.778562 -0.000250
  0.760562  0.781375  1.242375  1.040938  0.556250  1.018188  0.890500  0.563750  0.803688  0.984187  1.057938  0.682000  1.017563  0.480625  0.274312  0.594500  1.134938  0.914937  0.778063 -0.000438
  0.760938  0.782000  1.242313  1.040812  0.556813  1.017938  0.890500  0.563937  0.803312  0.983688  1.057625  0.681875  1.017437  0.480500  0.274188  0.594375  1.134250  0.915062  0.778375 -0.000125
  0.760500  0.782125  1.242313  1.040437  0.556375  1.017875  0.890500  0.564125  0.803312  0.983437  1.057063  0.681687  1.017000  0.480375  0.274250  0.594187  1.134063  0.915062  0.778063 -0.000438
  0.761375  0.782812  1.242437  1.040687  0.556500  1.018188  0.890625  0.564438  0.803187  0.983437  1.057250  0.681437  1.017625  0.480938  0.274500  0.594750  1.133937  0.915250  0.778500 -0.000125
  0.761250  0.782750  1.242375  1.040500  0.556500  1.018375  0.890750  0.564062  0.803563  0.984125  1.057500  0.681313  1.018312  0.480563  0.274188  0.594813  1.134000  0.915187  0.778250 -0.000312
  0.761125  0.782000  1.242500  1.040563  0.556375  1.018188  0.890500  0.564062  0.803563  0.983813  1.057438  0.681813  1.017812  0.480750  0.274563  0.594813  1.133937  0.915375  0.778875 -0.000312
  0.760813  0.782687  1.242500  1.040687  0.556500  1.018438  0.890813  0.564313  0.803750  0.983688  1.057250  0.681437  1.017812  0.480437  0.274500  0.594875  1.134437  0.915187  0.778313 -0.000125
  0.761250  0.782625  1.242687  1.040750  0.556375  1.018125  0.890500  0.564562  0.803813  0.983813  1.056625  0.682000  1.017437  0.480500  0.274437  0.594063  1.134625  0.915187  0.778813 -0.000188
  0.761250  0.782625  1.242375  1.040687  0.556437  1.018312  0.890688  0.564188  0.803500  0.984000  1.057375  0.681437  1.017688  0.480563  0.274625  0.595250  1.134313  0.915500  0.778500 -0.000063
  0.761312  0.782125  1.242500  1.040750  0.556313  1.018188  0.890500  0.564375  0.803688  0.984062  1.057750  0.681687  1.017812  0.480938  0.274063  0.594688  1.134313  0.915250  0.778500 -0.000250
  0.760750  0.782125  1.242437  1.040875  0.556250  1.018438  0.890375  0.564313  0.803750  0.984125  1.057562  0.682000  1.017688  0.480750  0.274375  0.594750  1.134625  0.915062  0.778437 -0.000438
  0.761312  0.782625  1.242375  1.040875  0.556500  1.018312  0.890375  0.564188  0.803312  0.984000  1.057438  0.681500  1.017250  0.480687  0.274437  0.594875  1.134250  0.915125  0.778313 -0.000500
  0.760250  0.781687  1.242125  1.040125  0.556125  1.018375  0.890688  0.563937  0.803125  0.983312  1.057000  0.681250  1.016562  0.480125  0.273937  0.594375  1.133875  0.915000  0.778500 -0.000500
  0.761500  0.782938  1.242625  1.040812  0.556313  1.018625  0.890625  0.564313  0.803250  0.983813  1.057812  0.681562  1.017437  0.480687  0.274375  0.594688  1.134063  0.915000  0.778687 -0.000312
  0.760875  0.782250  1.242375  1.040938  0.556500  1.018625  0.890688  0.564062  0.803125  0.984187  1.058063  0.681875  1.017375  0.480437  0.274250  0.594688  1.134187  0.915500  0.778437 -0.000438
  0.761437  0.782188  1.242437  1.041125  0.556625  1.018687  0.890813  0.563875  0.803000  0.983563  1.058000  0.681687  1.017000  0.481125  0.274625  0.594938  1.134375  0.915375  0.778500 -0.000687
  0.761375  0.783562  1.242437  1.041000  0.556500  1.018438  0.890938  0.563750  0.803187  0.983563  1.057688  0.681750  1.016875  0.480812  0.274188  0.594750  1.134437  0.915125  0.778437 -0.000312
  0.760813  0.782562  1.242437  1.041000  0.556562  1.018438  0.890625  0.564188  0.803813  0.983563  1.057812  0.681625  1.016937  0.480750  0.274563  0.595312  1.134313  0.914875  0.778625 -0.000063
  0.760875  0.781875  1.242813  1.041250  0.556375  1.018813  0.890750  0.564062  0.804563  0.984125  1.058375  0.681875  1.016937  0.480938  0.274375  0.594875  1.134187  0.915125  0.778750 -0.000125
  0.761063  0.782313  1.242625  1.041062  0.556313  1.018500  0.890500  0.564188  0.804500  0.983500  1.057750  0.681875  1.016625  0.480437  0.274188  0.594750  1.134063  0.915187  0.778313 -0.000250
  0.760562  0.782062  1.242375  1.041062  0.556437  1.018188  0.890063  0.564062  0.804125  0.983312  1.057625  0.681562  1.016375  0.480500  0.274375  0.594750  1.134000  0.915000  0.778562 -0.000438
  0.761563  0.782750  1.242937  1.041625  0.556813  1.018500  0.890437  0.564250  0.804812  0.984125  1.057938  0.682250  1.017125  0.481687  0.275250  0.595375  1.134187  0.915625  0.778625 -0.000438
  0.761063  0.782750  1.242313  1.041062  0.556625  1.018250  0.890437  0.564188  0.804187  0.983938  1.057688  0.681313  1.016562  0.480875  0.274500  0.594813  1.134000  0.915438  0.778375 -0.000250
  0.760938  0.782125  1.242437  1.040687  0.556500  1.018500  0.890188  0.564125  0.804375  0.984000  1.057688  0.681875  1.016875  0.480875  0.274563  0.594750  1.134437  0.915563  0.778437 -0.000375
  0.761125  0.782438  1.242437  1.041000  0.556500  1.017938  0.890250  0.564062  0.803750  0.983938  1.057938  0.681437  1.016812  0.480938  0.274500  0.594875  1.134500  0.915563  0.778625 -0.000625
  0.761250  0.782438  1.242437  1.040875  0.556375  1.018500  0.890625  0.564000  0.804125  0.983875  1.057438  0.681562  1.016625  0.480750  0.274500  0.594813  1.134375  0.915313  0.778750 -0.000312
  0.760750  0.782188  1.242375  1.041188  0.556500  1.018125  0.890437  0.564375  0.803875  0.983500  1.057063  0.681375  1.016688  0.480938  0.274437  0.594813  1.134187  0.915313  0.778562 -0.000375
  0.761437  0.783000  1.242250  1.041250  0.556750  1.018750  0.890750  0.564937  0.803625  0.983750  1.056875  0.680625  1.017437  0.481375  0.275125  0.595438  1.133813  0.914750  0.778000 -0.000625
  0.760938  0.782250  1.242500  1.041000  0.556500  1.018312  0.890437  0.564188  0.804000  0.984062  1.057938  0.681875  1.017437  0.480312  0.274375  0.595062  1.134187  0.914875  0.778875 -0.000188
  0.761063  0.782000  1.242563  1.040938  0.556437  1.018563  0.890312  0.563875  0.803875  0.984000  1.057875  0.681750  1.017437  0.480625  0.274000  0.594625  1.134562  0.915000  0.778250 -0.000312
  0.761312  0.782125  1.242313  1.040875  0.556375  1.018312  0.890437  0.564250  0.803688  0.983938  1.057500  0.681625  1.017500  0.480812  0.274188  0.594375  1.134250  0.915313  0.778500 -0.000375
  0.761437  0.782438  1.242625  1.041062  0.556750  1.018500  0.890500  0.564000  0.804062  0.984125  1.057562  0.681687  1.017563  0.480812  0.274500  0.595187  1.134375  0.915187  0.778687 -0.000375
  0.761250  0.782375  1.242250  1.040938  0.556125  1.018813  0.890312  0.563812  0.804375  0.984312  1.058250  0.681750  1.017563  0.480625  0.274437  0.594875  1.134625  0.915062  0.778562 -0.000375
